area,age,gender,education,socio_professional_group,years_experience,marital_status,has_car,home_ownership,has_land,number_of_children,source_revenu_secondaire,health_insurance,income,age_category,year_of_birth,age_squared,favorite_color
rural,20,femme,sans_niveau,Groupe5,2.0,célibataire,0,owned,1,1,0,0,2310,jeune,2004,400,bleu
urbain,40,femme,secondaire,Groupe4,17.0,célibataire,0,rented,0,1,0,1,15120,adulte,1984,1600,bleu
urbain,28,homme,secondaire,Groupe2,7.0,veuf,1,owned,0,1,0,0,35379,adulte,1996,784,bleu
urbain,34,homme,supérieur,Groupe6,11.0,célibataire,0,other,0,0,0,0,29201,adulte,1990,1156,bleu
urbain,26,femme,secondaire,Groupe3,2.0,marié,0,owned,0,2,1,1,8746,adulte,1998,676,rouge
rural,49,femme,sans_niveau,Groupe5,24.0,marié,0,other,1,3,1,0,5767,sénior,1975,2401,bleu
rural,43,homme,secondaire,Groupe5,16.0,marié,0,owned,1,2,0,1,8775,adulte,1981,1849,rouge
rural,39,femme,fondamental,Groupe5,14.0,veuf,1,rented,1,0,1,0,4306,adulte,1985,1521,rouge
urbain,35,homme,,Groupe2,12.0,marié,1,owned,0,0,1,0,20688,adulte,1989,1225,rouge
rural,70,homme,fondamental,Groupe1,38.0,célibataire,0,owned,1,1,1,1,34771,âgé,1954,4900,jaune
urbain,32,femme,,Groupe2,6.0,marié,1,rented,0,5,0,0,7496,adulte,1992,1024,jaune
urbain,24,homme,sans_niveau,Groupe1,2.0,veuf,1,owned,0,1,0,1,17939,jeune,2000,576,jaune
urbain,18,homme,,Groupe4,0.0,divorcé,1,rented,0,1,0,0,22389,jeune,2006,324,vert
urbain,48,homme,secondaire,Groupe2,18.0,célibataire,0,rented,0,0,1,0,51503,sénior,1976,2304,bleu
rural,59,femme,fondamental,Groupe6,,divorcé,0,owned,1,0,1,0,2713,sénior,1965,3481,jaune
urbain,22,homme,secondaire,Groupe4,0.0,célibataire,1,rented,0,0,0,0,18579,jeune,2002,484,bleu
urbain,30,homme,secondaire,Groupe1,7.0,marié,1,owned,0,2,0,1,59437,adulte,1994,900,rouge
rural,29,femme,sans_niveau,Groupe4,6.0,divorcé,0,owned,1,0,1,0,1689,adulte,1995,841,rouge
rural,33,homme,sans_niveau,Groupe4,7.0,marié,1,other,1,3,1,1,8660,adulte,1991,1089,rouge
rural,18,homme,secondaire,Groupe3,0.0,célibataire,0,other,1,2,0,1,3413,jeune,2006,324,bleu
urbain,47,homme,fondamental,Groupe5,22.0,célibataire,1,rented,0,1,0,1,12707,sénior,1977,2209,bleu
rural,52,homme,fondamental,Groupe5,26.0,marié,0,rented,1,3,0,0,16666,sénior,1972,2704,bleu
urbain,18,homme,fondamental,Groupe1,0.0,célibataire,1,rented,0,2,0,1,14443,jeune,2006,324,vert
urbain,61,homme,supérieur,Groupe5,32.0,marié,1,rented,0,4,1,1,17033,âgé,1963,3721,vert
rural,59,homme,,Groupe6,28.0,divorcé,0,owned,1,1,0,1,5246,sénior,1965,3481,vert
rural,18,femme,sans_niveau,Groupe2,0.0,célibataire,0,owned,1,1,1,1,9558,jeune,2006,324,rouge
rural,18,homme,secondaire,Groupe5,0.0,célibataire,0,,1,2,1,0,32862,jeune,2006,324,bleu
urbain,33,homme,secondaire,Groupe3,7.0,marié,1,owned,0,0,0,0,17333,adulte,1991,1089,bleu
rural,54,femme,secondaire,Groupe1,21.0,marié,1,owned,1,4,0,1,53020,sénior,1970,2916,bleu
rural,39,femme,sans_niveau,Groupe5,17.0,marié,1,owned,1,0,0,0,541967,adulte,1985,1521,bleu
urbain,35,femme,secondaire,Groupe6,10.0,célibataire,0,other,0,1,1,0,7059,adulte,1989,1225,rouge
urbain,43,homme,,Groupe5,18.0,célibataire,1,owned,0,1,0,0,7666,adulte,1981,1849,bleu
rural,22,femme,supérieur,Groupe5,0.0,veuf,0,owned,1,1,1,0,2288,jeune,2002,484,bleu
urbain,54,homme,secondaire,Groupe6,,marié,0,rented,0,2,1,1,18231,sénior,1970,2916,vert
rural,33,homme,secondaire,Groupe5,13.0,divorcé,0,rented,1,0,0,0,5870,adulte,1991,1089,bleu
urbain,18,homme,secondaire,Groupe5,0.0,divorcé,1,rented,0,0,0,0,11396,jeune,2006,324,rouge
rural,23,femme,fondamental,Groupe5,5.0,marié,0,owned,0,1,1,1,611,jeune,2001,529,bleu
rural,40,homme,fondamental,Groupe6,,marié,0,rented,0,0,1,0,11085,adulte,1984,1600,jaune
urbain,30,femme,sans_niveau,Groupe1,3.0,marié,1,owned,0,0,0,1,14865,adulte,1994,900,vert
rural,29,homme,secondaire,Groupe2,9.0,marié,0,owned,1,3,1,1,4598,adulte,1995,841,bleu
urbain,38,homme,supérieur,Groupe6,10.0,célibataire,0,rented,0,0,0,0,25125,adulte,1986,1444,rouge
urbain,40,femme,fondamental,Groupe6,18.0,marié,1,owned,0,2,1,1,20087,adulte,1984,1600,vert
urbain,18,homme,fondamental,Groupe2,0.0,célibataire,1,owned,0,0,1,0,11824,jeune,2006,324,vert
urbain,53,femme,secondaire,Groupe1,22.0,célibataire,1,rented,0,0,0,1,23663,sénior,1971,2809,jaune
rural,33,femme,supérieur,Groupe5,11.0,marié,1,rented,1,2,1,0,6319,adulte,1991,1089,rouge
rural,41,homme,,Groupe6,17.0,marié,0,owned,1,1,1,0,3832,adulte,1983,1681,bleu
urbain,36,homme,supérieur,Groupe4,12.0,célibataire,1,rented,0,1,1,0,22608,adulte,1988,1296,rouge
urbain,28,femme,secondaire,Groupe6,5.0,marié,1,owned,0,1,0,0,20378,adulte,1996,784,jaune
urbain,48,femme,supérieur,Groupe5,22.0,divorcé,0,rented,0,0,0,1,12247,sénior,1976,2304,jaune
rural,36,homme,sans_niveau,Groupe5,9.0,célibataire,0,rented,1,3,0,0,4373,adulte,1988,1296,vert
rural,36,homme,supérieur,Groupe5,12.0,veuf,0,owned,0,0,1,0,8092,adulte,1988,1296,vert
urbain,18,femme,sans_niveau,Groupe2,0.0,marié,1,owned,0,1,0,1,9754,jeune,2006,324,jaune
urbain,47,homme,,Groupe5,19.0,célibataire,1,rented,0,0,1,1,65851,sénior,1977,2209,bleu
urbain,32,homme,,Groupe6,,célibataire,0,rented,0,0,1,0,10313,adulte,1992,1024,rouge
urbain,46,homme,secondaire,Groupe5,26.0,célibataire,1,other,0,0,0,0,23042,sénior,1978,2116,bleu
rural,59,femme,fondamental,Groupe3,24.0,marié,0,owned,1,0,1,0,10196,sénior,1965,3481,bleu
urbain,47,femme,sans_niveau,Groupe4,19.0,divorcé,1,rented,0,2,1,0,15573,sénior,1977,2209,rouge
rural,35,femme,secondaire,Groupe1,8.0,marié,0,owned,0,0,0,1,3968,adulte,1989,1225,rouge
rural,30,femme,sans_niveau,Groupe5,8.0,célibataire,0,rented,1,0,1,0,5804,adulte,1994,900,jaune
rural,70,homme,secondaire,Groupe6,36.0,marié,1,owned,1,0,1,0,19837,âgé,1954,4900,bleu
rural,42,homme,,Groupe5,13.0,célibataire,1,rented,1,1,1,1,1024,adulte,1982,1764,bleu
rural,38,homme,secondaire,Groupe2,13.0,divorcé,0,owned,0,1,1,1,2068,adulte,1986,1444,jaune
rural,32,homme,fondamental,Groupe2,9.0,marié,0,owned,0,1,1,1,3840,adulte,1992,1024,rouge
urbain,21,femme,supérieur,Groupe5,0.0,marié,0,rented,0,0,1,1,17082,jeune,2003,441,bleu
urbain,18,femme,secondaire,Groupe6,0.0,veuf,1,owned,0,1,1,0,8517,jeune,2006,324,jaune
urbain,57,femme,fondamental,Groupe5,26.0,célibataire,1,rented,0,0,0,1,21378,sénior,1967,3249,jaune
rural,23,homme,supérieur,Groupe3,0.0,marié,1,other,0,0,0,1,4668,jeune,2001,529,vert
urbain,32,femme,fondamental,Groupe2,14.0,veuf,1,rented,0,1,1,0,15897,adulte,1992,1024,vert
urbain,33,homme,sans_niveau,Groupe6,3.0,veuf,1,rented,1,2,0,0,707,adulte,1991,1089,bleu
urbain,56,femme,supérieur,Groupe2,26.0,divorcé,1,other,0,1,0,1,56886,sénior,1968,3136,bleu
rural,23,homme,sans_niveau,Groupe3,5.0,célibataire,0,owned,1,0,0,0,1355,jeune,2001,529,jaune
urbain,38,femme,fondamental,Groupe2,12.0,veuf,1,owned,0,0,0,1,40745,adulte,1986,1444,vert
urbain,42,femme,secondaire,Groupe3,14.0,divorcé,0,,0,0,1,0,5713,adulte,1982,1764,jaune
urbain,18,homme,supérieur,Groupe5,,veuf,0,owned,0,1,0,0,11087,jeune,2006,324,jaune
rural,18,homme,fondamental,Groupe1,0.0,marié,1,rented,1,2,1,1,7700,jeune,2006,324,vert
urbain,24,homme,secondaire,Groupe1,5.0,divorcé,1,owned,0,0,0,1,77246,jeune,2000,576,jaune
urbain,38,femme,sans_niveau,Groupe4,19.0,célibataire,1,owned,0,0,0,0,17825,adulte,1986,1444,rouge
rural,36,femme,secondaire,Groupe5,16.0,veuf,0,owned,1,1,1,0,8466,adulte,1988,1296,vert
urbain,33,femme,supérieur,Groupe3,12.0,célibataire,0,owned,0,0,0,1,11036,adulte,1991,1089,jaune
urbain,44,femme,sans_niveau,Groupe5,15.0,célibataire,1,owned,0,0,1,1,7830,adulte,1980,1936,jaune
urbain,22,homme,secondaire,Groupe1,,marié,1,owned,0,0,0,1,41681,jeune,2002,484,vert
urbain,32,homme,secondaire,Groupe3,6.0,veuf,1,rented,0,0,1,0,11120,adulte,1992,1024,bleu
rural,33,homme,secondaire,Groupe2,10.0,veuf,0,other,1,1,1,1,4975,adulte,1991,1089,jaune
urbain,22,homme,,Groupe6,4.0,marié,0,rented,0,1,1,0,25140,jeune,2002,484,jaune
urbain,69,homme,secondaire,Groupe6,36.0,marié,0,rented,1,2,0,0,15199,âgé,1955,4761,vert
rural,18,femme,,Groupe6,0.0,célibataire,1,owned,1,1,1,1,1775,jeune,2006,324,jaune
rural,53,homme,,Groupe5,31.0,marié,0,owned,1,0,1,0,23978,sénior,1971,2809,rouge
urbain,47,homme,fondamental,Groupe1,20.0,marié,0,other,0,2,1,1,39049,sénior,1977,2209,rouge
urbain,47,homme,sans_niveau,Groupe6,24.0,marié,0,rented,0,2,1,0,12074,sénior,1977,2209,bleu
rural,36,femme,supérieur,Groupe1,16.0,célibataire,1,owned,1,0,1,1,5795,adulte,1988,1296,rouge
rural,55,homme,supérieur,Groupe4,29.0,marié,0,owned,1,1,1,1,2477,sénior,1969,3025,rouge
urbain,28,femme,supérieur,Groupe6,5.0,marié,0,owned,0,1,0,0,5591,adulte,1996,784,jaune
rural,40,homme,supérieur,Groupe1,13.0,veuf,0,owned,1,1,0,0,24288,adulte,1984,1600,vert
urbain,36,femme,fondamental,Groupe2,11.0,célibataire,1,other,0,0,0,1,23818,adulte,1988,1296,rouge
urbain,31,femme,fondamental,Groupe6,13.0,célibataire,1,owned,0,1,0,0,14129,adulte,1993,961,bleu
urbain,36,homme,supérieur,Groupe4,10.0,célibataire,0,owned,0,1,1,1,109271,adulte,1988,1296,jaune
urbain,20,femme,sans_niveau,Groupe2,0.0,divorcé,1,owned,0,0,0,1,31290,jeune,2004,400,rouge
urbain,25,homme,secondaire,Groupe3,1.0,marié,1,rented,0,3,0,0,33824,jeune,1999,625,vert
urbain,58,homme,secondaire,Groupe5,26.0,célibataire,1,rented,0,1,0,0,9210,sénior,1966,3364,bleu
urbain,70,femme,secondaire,Groupe6,37.0,marié,1,owned,0,1,1,0,32884,âgé,1954,4900,bleu
urbain,42,femme,supérieur,Groupe2,19.0,veuf,1,other,0,0,0,1,16647,adulte,1982,1764,bleu
urbain,47,homme,fondamental,Groupe2,19.0,marié,0,owned,0,3,0,0,74544,sénior,1977,2209,bleu
urbain,38,homme,,Groupe4,10.0,célibataire,0,rented,0,0,0,0,18167,adulte,1986,1444,vert
rural,41,homme,supérieur,Groupe5,11.0,divorcé,0,owned,1,0,1,0,8494,adulte,1983,1681,rouge
urbain,43,femme,supérieur,Groupe5,17.0,célibataire,1,rented,0,1,1,0,9896,adulte,1981,1849,jaune
rural,50,femme,secondaire,Groupe4,19.0,célibataire,0,other,1,2,1,0,26838,sénior,1974,2500,vert
urbain,58,homme,fondamental,Groupe1,28.0,veuf,0,rented,0,0,0,1,28970,sénior,1966,3364,bleu
urbain,21,homme,secondaire,Groupe5,0.0,célibataire,0,rented,0,1,0,1,18954,jeune,2003,441,rouge
urbain,70,femme,fondamental,Groupe5,39.0,veuf,0,owned,0,1,0,0,21428,âgé,1954,4900,vert
rural,37,femme,,Groupe5,17.0,marié,1,owned,1,1,1,0,5342,adulte,1987,1369,jaune
urbain,37,femme,secondaire,Groupe6,14.0,marié,1,rented,0,1,0,0,26205,adulte,1987,1369,bleu
urbain,28,femme,sans_niveau,Groupe4,6.0,célibataire,1,owned,0,0,0,0,16831,adulte,1996,784,rouge
urbain,28,femme,fondamental,Groupe4,9.0,marié,0,rented,0,1,0,0,11634,adulte,1996,784,bleu
rural,44,homme,supérieur,Groupe6,17.0,célibataire,0,owned,1,0,1,0,12151,adulte,1980,1936,jaune
rural,44,femme,,Groupe6,19.0,marié,1,other,1,1,1,0,7391,adulte,1980,1936,rouge
urbain,43,femme,fondamental,Groupe5,15.0,célibataire,0,rented,1,1,0,0,23825,adulte,1981,1849,bleu
urbain,28,femme,supérieur,Groupe1,8.0,marié,1,rented,0,2,1,1,31727,adulte,1996,784,vert
rural,18,homme,,Groupe4,0.0,marié,0,owned,1,0,1,1,7811,jeune,2006,324,rouge
urbain,18,femme,fondamental,Groupe6,0.0,célibataire,1,owned,0,1,1,1,5052,jeune,2006,324,jaune
urbain,35,femme,supérieur,Groupe5,9.0,célibataire,1,owned,0,0,1,0,26033,adulte,1989,1225,bleu
rural,40,femme,secondaire,Groupe4,13.0,célibataire,0,owned,0,0,0,0,19945,adulte,1984,1600,rouge
rural,28,homme,sans_niveau,Groupe5,5.0,marié,1,rented,1,3,1,0,2722,adulte,1996,784,bleu
urbain,24,homme,fondamental,Groupe4,4.0,marié,1,owned,1,0,1,0,5438,jeune,2000,576,vert
urbain,39,femme,,Groupe4,16.0,marié,0,owned,0,0,0,0,20546,adulte,1985,1521,bleu
urbain,33,femme,secondaire,Groupe6,6.0,célibataire,1,owned,0,1,0,0,14622,adulte,1991,1089,rouge
urbain,27,femme,fondamental,Groupe5,0.0,célibataire,0,rented,0,1,0,0,11137,adulte,1997,729,bleu
urbain,18,femme,fondamental,Groupe3,0.0,marié,1,rented,0,3,1,0,18642,jeune,2006,324,bleu
urbain,22,homme,supérieur,Groupe1,1.0,veuf,0,rented,0,1,0,0,13249,jeune,2002,484,rouge
urbain,48,femme,sans_niveau,Groupe6,21.0,marié,1,rented,0,3,1,0,16247,sénior,1976,2304,bleu
urbain,20,femme,supérieur,Groupe1,2.0,célibataire,1,rented,0,0,0,1,13935,jeune,2004,400,rouge
rural,44,homme,supérieur,Groupe2,18.0,divorcé,0,rented,1,1,0,1,6795,adulte,1980,1936,vert
urbain,55,homme,,Groupe5,28.0,marié,0,other,0,0,0,0,18532,sénior,1969,3025,bleu
urbain,23,homme,fondamental,Groupe3,3.0,célibataire,0,other,0,0,0,0,11851,jeune,2001,529,rouge
urbain,28,homme,supérieur,Groupe3,1.0,célibataire,1,rented,0,0,0,0,30370,adulte,1996,784,vert
urbain,49,homme,,Groupe3,20.0,marié,1,rented,0,1,1,1,38308,sénior,1975,2401,jaune
rural,53,homme,fondamental,Groupe6,23.0,veuf,0,owned,1,0,0,0,5367,sénior,1971,2809,jaune
rural,25,homme,sans_niveau,Groupe5,4.0,célibataire,0,owned,1,2,1,0,14733,jeune,1999,625,jaune
urbain,18,femme,sans_niveau,Groupe2,0.0,célibataire,0,rented,0,2,0,1,7370,jeune,2006,324,rouge
rural,53,homme,secondaire,Groupe6,25.0,veuf,0,owned,1,3,1,0,5834,sénior,1971,2809,vert
urbain,43,femme,fondamental,Groupe5,18.0,célibataire,0,rented,0,1,0,0,9820,adulte,1981,1849,bleu
rural,41,femme,fondamental,Groupe5,15.0,marié,0,owned,1,1,0,0,2168,adulte,1983,1681,jaune
urbain,48,femme,secondaire,Groupe5,21.0,célibataire,1,rented,0,1,0,1,17806,sénior,1976,2304,rouge
urbain,18,homme,secondaire,Groupe6,0.0,marié,1,rented,0,4,0,0,10698,jeune,2006,324,bleu
urbain,40,homme,fondamental,Groupe5,14.0,célibataire,0,rented,0,0,1,0,45521,adulte,1984,1600,vert
rural,30,femme,supérieur,Groupe6,2.0,célibataire,0,rented,0,0,1,0,7247,adulte,1994,900,vert
urbain,44,homme,,Groupe5,21.0,célibataire,1,owned,0,2,0,0,29555,adulte,1980,1936,jaune
rural,46,homme,,Groupe6,,veuf,0,rented,1,0,0,0,9949,sénior,1978,2116,rouge
urbain,49,femme,secondaire,Groupe6,23.0,célibataire,0,rented,0,1,0,1,15758,sénior,1975,2401,vert
rural,43,femme,supérieur,Groupe5,13.0,célibataire,0,owned,1,1,1,0,20507,adulte,1981,1849,vert
urbain,38,femme,supérieur,Groupe2,,marié,1,rented,0,1,1,1,15192,adulte,1986,1444,rouge
rural,39,femme,supérieur,Groupe4,12.0,marié,0,owned,1,2,1,1,3010,adulte,1985,1521,rouge
urbain,40,femme,secondaire,Groupe4,20.0,marié,0,rented,0,2,1,0,17245,adulte,1984,1600,vert
urbain,25,femme,sans_niveau,Groupe3,5.0,veuf,1,owned,0,1,1,0,5682,jeune,1999,625,vert
rural,29,femme,sans_niveau,Groupe3,9.0,célibataire,1,other,1,1,0,1,2190,adulte,1995,841,vert
rural,41,homme,supérieur,Groupe4,15.0,marié,0,rented,0,1,1,0,2624,adulte,1983,1681,bleu
rural,44,homme,secondaire,Groupe3,16.0,marié,0,other,1,1,0,0,7672,adulte,1980,1936,bleu
urbain,25,homme,sans_niveau,Groupe5,,célibataire,0,rented,0,1,0,1,23760,jeune,1999,625,vert
urbain,18,femme,sans_niveau,Groupe1,0.0,divorcé,1,other,0,1,1,1,6546,jeune,2006,324,rouge
urbain,18,femme,supérieur,Groupe3,,célibataire,1,owned,1,1,1,1,11192,jeune,2006,324,rouge
urbain,18,femme,secondaire,Groupe6,0.0,marié,0,rented,0,0,0,0,3357,jeune,2006,324,rouge
urbain,26,femme,sans_niveau,Groupe3,0.0,marié,0,,0,4,0,0,4177,adulte,1998,676,vert
urbain,28,homme,sans_niveau,Groupe1,8.0,marié,0,rented,0,0,0,0,23106,adulte,1996,784,vert
rural,30,femme,supérieur,Groupe2,9.0,marié,1,owned,1,2,0,1,769,adulte,1994,900,jaune
rural,18,femme,fondamental,Groupe5,0.0,marié,1,owned,1,0,1,1,1372,jeune,2006,324,rouge
urbain,18,femme,secondaire,Groupe4,0.0,divorcé,1,owned,0,1,1,0,4520,jeune,2006,324,vert
urbain,36,femme,fondamental,Groupe2,13.0,veuf,1,owned,0,0,1,0,28522,adulte,1988,1296,vert
urbain,36,femme,secondaire,Groupe4,8.0,marié,0,rented,0,3,0,0,6550,adulte,1988,1296,vert
rural,44,homme,supérieur,Groupe1,18.0,célibataire,0,owned,0,1,0,1,5739,adulte,1980,1936,bleu
urbain,47,femme,fondamental,Groupe2,22.0,célibataire,1,owned,1,0,0,0,21174,sénior,1977,2209,rouge
urbain,40,femme,supérieur,Groupe2,21.0,veuf,1,rented,0,2,1,0,39437,adulte,1984,1600,jaune
urbain,36,femme,fondamental,Groupe3,13.0,veuf,1,rented,0,0,0,1,12056,adulte,1988,1296,rouge
urbain,48,homme,secondaire,Groupe1,21.0,célibataire,1,owned,0,0,0,1,44539,sénior,1976,2304,bleu
rural,56,femme,sans_niveau,Groupe3,28.0,divorcé,1,owned,0,0,1,0,5187,sénior,1968,3136,vert
rural,24,femme,fondamental,Groupe2,2.0,célibataire,0,rented,0,0,1,1,3678,jeune,2000,576,jaune
urbain,46,femme,supérieur,Groupe5,19.0,célibataire,0,owned,0,1,0,0,37230,sénior,1978,2116,bleu
urbain,25,homme,supérieur,Groupe4,7.0,divorcé,1,rented,0,2,0,0,32560,jeune,1999,625,bleu
rural,38,homme,secondaire,Groupe2,13.0,veuf,1,owned,1,0,1,1,9673,adulte,1986,1444,vert
urbain,51,homme,sans_niveau,Groupe2,25.0,célibataire,0,owned,0,0,0,1,53626,sénior,1973,2601,rouge
rural,30,homme,sans_niveau,Groupe1,9.0,célibataire,1,rented,1,2,1,0,9449,adulte,1994,900,bleu
rural,20,femme,sans_niveau,Groupe5,0.0,célibataire,0,other,1,0,1,1,6792,jeune,2004,400,jaune
rural,28,femme,fondamental,Groupe3,9.0,divorcé,0,owned,1,2,0,0,1178,adulte,1996,784,bleu
urbain,20,femme,fondamental,Groupe5,1.0,marié,1,other,0,2,0,0,9216,jeune,2004,400,jaune
urbain,18,homme,sans_niveau,Groupe6,0.0,marié,1,rented,0,1,1,0,7640,jeune,2006,324,jaune
rural,53,femme,supérieur,Groupe4,25.0,marié,0,owned,1,0,0,1,4224,sénior,1971,2809,rouge
urbain,42,homme,secondaire,Groupe2,19.0,divorcé,1,,0,1,1,1,32728,adulte,1982,1764,bleu
urbain,24,homme,sans_niveau,Groupe5,3.0,marié,0,owned,0,2,0,0,9137,jeune,2000,576,rouge
urbain,20,femme,secondaire,Groupe3,0.0,célibataire,1,other,0,1,1,0,308376,jeune,2004,400,jaune
urbain,21,homme,,Groupe5,2.0,marié,1,other,0,2,1,0,13564,jeune,2003,441,rouge
rural,24,homme,fondamental,Groupe5,2.0,veuf,0,owned,0,0,1,0,1317,jeune,2000,576,jaune
urbain,52,homme,secondaire,Groupe5,17.0,divorcé,1,rented,0,0,0,1,25834,sénior,1972,2704,vert
rural,33,femme,,Groupe5,5.0,veuf,0,owned,1,0,0,0,5404,adulte,1991,1089,jaune
rural,66,homme,sans_niveau,Groupe5,35.0,célibataire,0,owned,0,0,1,0,3944,âgé,1958,4356,jaune
urbain,34,homme,,Groupe2,10.0,divorcé,0,owned,0,1,0,1,18143,adulte,1990,1156,rouge
urbain,26,homme,sans_niveau,Groupe5,4.0,divorcé,1,owned,0,0,0,0,10654,adulte,1998,676,rouge
rural,48,homme,sans_niveau,Groupe3,21.0,marié,1,owned,1,2,0,0,3385,sénior,1976,2304,vert
urbain,18,femme,secondaire,Groupe5,0.0,célibataire,0,owned,0,0,0,1,3592,jeune,2006,324,bleu
rural,37,homme,sans_niveau,Groupe2,14.0,marié,0,owned,0,1,0,1,3709,adulte,1987,1369,bleu
rural,18,femme,secondaire,Groupe5,0.0,célibataire,1,rented,1,0,1,1,3073,jeune,2006,324,vert
urbain,18,homme,fondamental,Groupe3,,veuf,0,other,0,1,0,0,11231,jeune,2006,324,jaune
rural,33,homme,fondamental,Groupe2,12.0,marié,1,owned,1,0,1,1,7691,adulte,1991,1089,vert
urbain,47,femme,supérieur,Groupe1,21.0,marié,0,other,0,3,1,1,33553,sénior,1977,2209,bleu
urbain,38,femme,secondaire,Groupe6,13.0,marié,1,rented,1,1,1,0,16488,adulte,1986,1444,bleu
rural,36,homme,supérieur,Groupe1,15.0,marié,0,rented,1,1,0,1,22423,adulte,1988,1296,rouge
rural,18,homme,,Groupe1,0.0,célibataire,0,rented,1,0,1,1,21236,jeune,2006,324,vert
urbain,32,homme,fondamental,Groupe1,8.0,marié,1,rented,1,1,1,1,25914,adulte,1992,1024,vert
urbain,32,femme,sans_niveau,Groupe6,12.0,célibataire,1,owned,0,1,0,1,7738,adulte,1992,1024,vert
urbain,44,femme,secondaire,Groupe6,13.0,marié,0,owned,0,0,0,1,4244,adulte,1980,1936,vert
urbain,19,homme,secondaire,Groupe6,1.0,marié,1,rented,0,2,0,0,5681,jeune,2005,361,jaune
urbain,47,homme,supérieur,Groupe5,21.0,marié,1,owned,0,2,0,0,42222,sénior,1977,2209,rouge
urbain,27,homme,fondamental,Groupe6,7.0,marié,0,owned,0,2,0,0,5996,adulte,1997,729,bleu
urbain,30,homme,,Groupe3,9.0,marié,1,rented,0,0,0,0,26545,adulte,1994,900,bleu
rural,42,homme,sans_niveau,Groupe6,23.0,célibataire,0,other,1,0,1,1,1572,adulte,1982,1764,vert
urbain,18,femme,,Groupe2,0.0,célibataire,1,rented,0,2,0,1,7347,jeune,2006,324,jaune
urbain,47,femme,supérieur,Groupe2,21.0,divorcé,0,rented,0,2,0,1,36489,sénior,1977,2209,vert
rural,18,femme,fondamental,Groupe5,0.0,marié,1,other,1,3,0,0,705,jeune,2006,324,rouge
rural,44,homme,supérieur,Groupe6,15.0,marié,0,rented,1,0,1,0,13654,adulte,1980,1936,rouge
rural,31,homme,,Groupe2,9.0,marié,0,owned,1,1,1,1,2863,adulte,1993,961,bleu
urbain,32,homme,fondamental,Groupe6,10.0,marié,1,rented,0,1,0,0,540554,adulte,1992,1024,rouge
urbain,18,homme,fondamental,Groupe6,0.0,célibataire,1,owned,0,0,0,1,20098,jeune,2006,324,rouge
urbain,26,homme,fondamental,Groupe1,6.0,célibataire,0,owned,0,0,0,0,61445,adulte,1998,676,bleu
urbain,31,femme,supérieur,Groupe6,9.0,divorcé,0,owned,0,0,1,1,9114,adulte,1993,961,rouge
urbain,58,femme,sans_niveau,Groupe5,24.0,marié,0,rented,0,2,1,1,28734,sénior,1966,3364,vert
urbain,34,homme,sans_niveau,Groupe4,7.0,célibataire,0,rented,0,2,1,0,7351,adulte,1990,1156,jaune
urbain,25,homme,supérieur,Groupe2,,marié,0,rented,0,2,1,1,38560,jeune,1999,625,jaune
urbain,47,homme,,Groupe5,21.0,célibataire,0,rented,0,3,0,0,40588,sénior,1977,2209,bleu
rural,27,homme,secondaire,Groupe5,4.0,marié,1,owned,1,0,0,0,3524,adulte,1997,729,jaune
urbain,50,femme,fondamental,Groupe3,21.0,divorcé,1,rented,0,1,0,1,17776,sénior,1974,2500,vert
rural,38,femme,secondaire,Groupe5,8.0,célibataire,1,rented,1,0,0,0,2754,adulte,1986,1444,rouge
urbain,21,femme,fondamental,Groupe5,0.0,marié,1,owned,0,0,1,0,1189,jeune,2003,441,jaune
urbain,49,homme,secondaire,Groupe4,22.0,célibataire,1,owned,1,0,0,1,20549,sénior,1975,2401,rouge
urbain,44,femme,fondamental,Groupe1,17.0,marié,1,owned,0,2,1,0,23360,adulte,1980,1936,vert
urbain,48,femme,supérieur,Groupe2,25.0,célibataire,1,other,0,0,1,1,17039,sénior,1976,2304,rouge
urbain,32,femme,secondaire,Groupe3,10.0,divorcé,0,rented,0,1,0,0,14903,adulte,1992,1024,bleu
rural,44,femme,secondaire,Groupe1,24.0,marié,1,rented,1,0,0,0,5707,adulte,1980,1936,rouge
rural,63,homme,fondamental,Groupe2,31.0,célibataire,0,rented,0,1,1,1,62207,âgé,1961,3969,bleu
urbain,37,homme,supérieur,Groupe6,9.0,célibataire,1,rented,0,1,0,0,18903,adulte,1987,1369,rouge
urbain,29,homme,fondamental,Groupe6,8.0,marié,1,owned,0,2,0,0,8462,adulte,1995,841,rouge
rural,58,femme,fondamental,Groupe2,24.0,marié,0,owned,1,2,1,1,4107,sénior,1966,3364,bleu
urbain,45,homme,supérieur,Groupe5,17.0,marié,1,rented,0,2,0,0,16617,adulte,1979,2025,vert
urbain,28,homme,,Groupe5,7.0,célibataire,0,rented,0,0,0,0,8715,adulte,1996,784,vert
urbain,61,femme,fondamental,Groupe3,30.0,célibataire,1,owned,1,2,1,0,24068,âgé,1963,3721,bleu
rural,18,femme,secondaire,Groupe4,0.0,marié,1,rented,1,3,0,0,5388,jeune,2006,324,vert
urbain,42,femme,supérieur,Groupe5,,divorcé,1,rented,0,0,0,0,9325,adulte,1982,1764,jaune
urbain,52,femme,secondaire,Groupe5,22.0,célibataire,1,owned,0,0,0,0,12082,sénior,1972,2704,jaune
urbain,51,homme,secondaire,Groupe1,25.0,marié,0,owned,0,2,0,1,66368,sénior,1973,2601,jaune
